GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,GO TERM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,GO ASPECT,Organel,Gene,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id
UniProtKB,A0A411HBD8,WWOX,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000186153,WWOX,Approved,Golgi apparatus,Cytosol;Nucleoplasm,,,Cytosol;Nucleoplasm,Golgi apparatus,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A411HBF5,WWOX,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000186153,WWOX,Approved,Golgi apparatus,Cytosol;Nucleoplasm,,,Cytosol;Nucleoplasm,Golgi apparatus,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A481T0M5,BOK,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A494C1N2,CARD14,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141527,CARD14,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A499FIV7,NLRC4,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000091106,NLRC4,Supported,Cytosol,Plasma membrane;Vesicles,,,Cytosol,Plasma membrane;Vesicles,,Vesicles,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A4D6NU76,BOK,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A4D6NVJ5,BOK,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A590UJ21,CUL1,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000055130,CUL1,Approved,Cytosol;Nucleoplasm,Nucleoli,,,Nucleoplasm,Cytosol;Nucleoli,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,A0A590UJ50,CUL1,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000055130,CUL1,Approved,Cytosol;Nucleoplasm,Nucleoli,,,Nucleoplasm,Cytosol;Nucleoli,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoli (GO:0005730);Nucleoplasm (GO:0005654)
UniProtKB,A0A590UJQ1,ITCH,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078747,ITCH,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A590UK44,ITCH,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078747,ITCH,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A590UK95,ITCH,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078747,ITCH,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A5F9ZH41,VEGFA,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q00731|ensembl:ENSMUSP00000115883,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A5F9ZHZ6,CASP7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000165806,CASP7,Approved,Nucleoli fibrillar center;Nucleoplasm,Plasma membrane,,,,Nucleoli fibrillar center;Nucleoplasm;Plasma membrane,,Nucleoplasm;Plasma membrane,,,Nucleoli fibrillar center (GO:0001650);Nucleoplasm (GO:0005654);Plasma membrane (GO:0005886)
UniProtKB,A0A5S6RJB7,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A669KAY5,DUS4L-BCAP29,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000288558,DUS4L-BCAP29,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829)
UniProtKB,A0A669KB27,DUS4L-BCAP29,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000288558,DUS4L-BCAP29,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829)
UniProtKB,A0A669KBC7,BIRC3,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000023445,BIRC3,Supported,Cytosol;Nucleoplasm,,,,Cytosol;Nucleoplasm,,,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,A0A669KBH7,DUS4L-BCAP29,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000288558,DUS4L-BCAP29,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829)
UniProtKB,A0A6G6A825,A0A6G6A825,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A6Q8JG94,LGALS12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000133317,LGALS12,Approved,Cytosol,,,,,Cytosol,,,,,Cytosol (GO:0005829)
UniProtKB,A0A6Q8PFE1,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PFG6,XKR8,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000158156,XKR8,Approved,Golgi apparatus,,,,,Golgi apparatus,,,,,Golgi apparatus (GO:0005794)
UniProtKB,A0A6Q8PFM5,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PFQ8,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PFS4,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PG15,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PGH8,XKR8,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000158156,XKR8,Approved,Golgi apparatus,,,,,Golgi apparatus,,,,,Golgi apparatus (GO:0005794)
UniProtKB,A0A6Q8PH47,XKR8,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000158156,XKR8,Approved,Golgi apparatus,,,,,Golgi apparatus,,,,,Golgi apparatus (GO:0005794)
UniProtKB,A0A6Q8PHC0,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PHJ4,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PHJ9,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A6Q8PHM3,XKR8,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000158156,XKR8,Approved,Golgi apparatus,,,,,Golgi apparatus,,,,,Golgi apparatus (GO:0005794)
UniProtKB,A0A7I2PK44,AIFM1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000156709,AIFM1,Supported,Mitochondria,Connecting piece,,,Mitochondria,Connecting piece,,,,,Connecting piece (GO:0120212);Mitochondria (GO:0005739)
UniProtKB,A0A7I2RW32,FGFR3,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000068078,FGFR3,Supported,Endoplasmic reticulum,,Predicted to be secreted,,Endoplasmic reticulum,,,,,,Endoplasmic reticulum (GO:0005783)
UniProtKB,A0A7I2V2W2,MCL1,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000143384,MCL1,Enhanced,Mitochondria,,,Mitochondria,,,,Mitochondria,,,Mitochondria (GO:0005739)
UniProtKB,A0A7I2V383,BCL2L2-PABPN1,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000258643,BCL2L2-PABPN1,Uncertain,Nucleoplasm,Nuclear speckles,,,,,Nuclear speckles;Nucleoplasm,,,,Nuclear speckles (GO:0016607);Nucleoplasm (GO:0005654)
UniProtKB,A0A7I2V3H1,BAG6,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000204463,BAG6,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A7I2V3S7,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A7I2V508,BAG6,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000204463,BAG6,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A7I2V597,BCL2L1,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171552,BCL2L1,Approved,Mitochondria,Acrosome;Nucleoli fibrillar center,,,,Acrosome;Mitochondria,Nucleoli fibrillar center,Acrosome,,,Acrosome (GO:0001669);Mitochondria (GO:0005739);Nucleoli fibrillar center (GO:0001650)
UniProtKB,A0A7I2V5Q7,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A7L8XZM3,BIRC5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000089685,BIRC5,Supported,Cytokinetic bridge,,,,Cytokinetic bridge,,,Cytokinetic bridge,,Cytokinetic bridge (biological definition),Cytokinetic bridge (GO:0045171)
UniProtKB,A0A7L9VVH0,A0A7L9VVH0,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A7P0MQS5,BAG6,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000204463,BAG6,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A7P0TA58,EPHA7,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000135333,EPHA7,Approved,Principal piece,,,,,Principal piece,,,,,Principal piece (GO:0097228)
UniProtKB,A0A7P0Z4M7,DDIT4,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000168209,DDIT4,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A7R8C2Y5,IF2E,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A7U3JW12,FGF7A,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P11403|ensembl:ENSMUSP00000056752,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A804HI76,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A804HIA4,FHAD1,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:A6PWD2|ensembl:ENSMUSP00000101406,9606,P,apoptosis,ENSG00000142621,FHAD1,Approved,Nuclear bodies;Nucleoplasm,,,,,Nuclear bodies;Nucleoplasm,,,,,Nuclear bodies (GO:0016604);Nucleoplasm (GO:0005654)
UniProtKB,A0A804HJX9,WWOX,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000186153,WWOX,Approved,Golgi apparatus,Cytosol;Nucleoplasm,,,Cytosol;Nucleoplasm,Golgi apparatus,,,,,Cytosol (GO:0005829);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A872G2N3,BIS,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A872G2N7,BIS,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8I5KSF9,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0A8I5QJ71,SHF,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000138606,SHF,Approved,Nucleoplasm,,,,,Nucleoplasm,,,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A8Q3SHP9,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3SHR5,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3SI00,CASP1,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000137752,CASP1,Supported,Cytosol,Nucleoplasm,,,Cytosol,,Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,A0A8Q3SI66,CASP8,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR033170|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000064012,CASP8,Uncertain,Cytosol;Mitochondria,Centriolar satellite;Connecting piece;Mid piece;Principal piece,,,,Connecting piece;Mid piece;Principal piece,Centriolar satellite;Cytosol;Mitochondria,Principal piece,,,Centriolar satellite (GO:0034451);Connecting piece (GO:0120212);Cytosol (GO:0005829);Mid piece (GO:0097225);Mitochondria (GO:0005739);Principal piece (GO:0097228)
UniProtKB,A0A8Q3SI67,CASP1,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000137752,CASP1,Supported,Cytosol,Nucleoplasm,,,Cytosol,,Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,A0A8Q3SID9,CASP8,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR033170|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000064012,CASP8,Uncertain,Cytosol;Mitochondria,Centriolar satellite;Connecting piece;Mid piece;Principal piece,,,,Connecting piece;Mid piece;Principal piece,Centriolar satellite;Cytosol;Mitochondria,Principal piece,,,Centriolar satellite (GO:0034451);Connecting piece (GO:0120212);Cytosol (GO:0005829);Mid piece (GO:0097225);Mitochondria (GO:0005739);Principal piece (GO:0097228)
UniProtKB,A0A8Q3SIR6,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8Q3SIX7,HTRA2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000115317,HTRA2,Supported,Mitochondria,,,,Mitochondria,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A8Q3SIY2,CASP1,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000117,ARBA:ARBA00027755,9606,P,apoptosis,ENSG00000137752,CASP1,Supported,Cytosol,Nucleoplasm,,,Cytosol,,Nucleoplasm,,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654)
UniProtKB,A0A8Q3SIY4,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8Q3SJ36,HTRA2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000115317,HTRA2,Supported,Mitochondria,,,,Mitochondria,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A8Q3SJ84,CASP10,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000003400,CASP10,Approved,Golgi apparatus,Vesicles,,,,Golgi apparatus;Vesicles,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231)
UniProtKB,A0A8Q3SJI5,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8Q3WKA5,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3WKC8,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3WKU8,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3WKY8,CASP8,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR033170|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000064012,CASP8,Uncertain,Cytosol;Mitochondria,Centriolar satellite;Connecting piece;Mid piece;Principal piece,,,,Connecting piece;Mid piece;Principal piece,Centriolar satellite;Cytosol;Mitochondria,Principal piece,,,Centriolar satellite (GO:0034451);Connecting piece (GO:0120212);Cytosol (GO:0005829);Mid piece (GO:0097225);Mitochondria (GO:0005739);Principal piece (GO:0097228)
UniProtKB,A0A8Q3WLF0,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3WLI5,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8Q3WLK1,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8Q3WLN0,CASP10,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000003400,CASP10,Approved,Golgi apparatus,Vesicles,,,,Golgi apparatus;Vesicles,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231)
UniProtKB,A0A8Q3WLQ4,MTCH1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A8Q3WM13,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TKJ0,FAS,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000026103,FAS,Supported,Plasma membrane,Cytosol;Nuclear bodies,Predicted to be secreted,,Plasma membrane,Cytosol;Nuclear bodies,,,,,Cytosol (GO:0005829);Nuclear bodies (GO:0016604);Plasma membrane (GO:0005886)
UniProtKB,A0A8V8TKK4,ITCH,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078747,ITCH,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
